user_id,date,direction,internal,operator_id,is_missed_call,calls_count,call_duration,total_call_duration,wait_time
166377,2019-10-04 00:00:00+03:00,out,False,880022,False,1,513,520,7
166377,2019-10-04 00:00:00+03:00,out,True,880026,True,1,0,0,0
166377,2019-10-04 00:00:00+03:00,out,False,880026,False,23,2086,2256,170
166377,2019-10-04 00:00:00+03:00,out,True,880026,True,1,0,0,0
166377,2019-10-07 00:00:00+03:00,out,False,880026,False,21,2024,2136,112
166377,2019-10-07 00:00:00+03:00,in,False,-1,True,2,0,71,71
166377,2019-10-07 00:00:00+03:00,out,False,880026,True,16,0,163,163
166377,2019-10-07 00:00:00+03:00,in,False,880028,False,1,19,31,12
166377,2019-10-07 00:00:00+03:00,out,True,880026,True,1,0,1,1
166377,2019-10-07 00:00:00+03:00,out,False,880028,True,15,0,460,460
166377,2019-10-07 00:00:00+03:00,out,False,880028,False,12,494,582,88
166377,2019-10-08 00:00:00+03:00,out,False,880026,True,6,0,21,21
166377,2019-10-08 00:00:00+03:00,in,False,880028,False,1,18,25,7
166377,2019-10-08 00:00:00+03:00,out,False,880028,False,18,2470,2570,100
166377,2019-10-08 00:00:00+03:00,out,False,880028,True,12,0,355,355
166377,2019-10-08 00:00:00+03:00,in,False,-1,True,1,0,6,6
166377,2019-10-08 00:00:00+03:00,out,False,880026,False,24,2003,2170,167
166377,2019-10-08 00:00:00+03:00,out,False,880028,False,18,2470,2570,100
166377,2019-10-09 00:00:00+03:00,out,False,880028,True,12,0,266,266
166377,2019-10-09 00:00:00+03:00,in,False,-1,True,4,0,22,22
166377,2019-10-09 00:00:00+03:00,out,False,880026,False,14,1237,1333,96
166377,2019-10-09 00:00:00+03:00,out,False,880028,False,13,658,753,95
166377,2019-10-09 00:00:00+03:00,out,False,880026,True,4,0,77,77
166377,2019-10-10 00:00:00+03:00,in,False,-1,True,4,0,32,32
166377,2019-10-10 00:00:00+03:00,out,False,880028,False,19,2020,2132,112
166377,2019-10-10 00:00:00+03:00,out,False,880026,True,6,0,83,83
166377,2019-10-10 00:00:00+03:00,out,False,880028,True,14,0,375,375
166377,2019-10-10 00:00:00+03:00,out,False,880026,False,22,1597,1710,113
166377,2019-10-10 00:00:00+03:00,in,False,-1,True,4,0,32,32
166377,2019-10-11 00:00:00+03:00,out,False,880028,True,7,0,235,235
166377,2019-10-11 00:00:00+03:00,out,True,880026,True,1,0,0,0
166377,2019-10-11 00:00:00+03:00,out,False,880028,False,32,2835,3100,265
166377,2019-10-11 00:00:00+03:00,in,False,880026,False,3,100,113,13
166377,2019-10-11 00:00:00+03:00,out,False,880026,True,1,0,46,46
166377,2019-10-11 00:00:00+03:00,in,False,880028,False,1,220,223,3
166377,2019-10-11 00:00:00+03:00,out,False,880026,False,12,963,1040,77
166377,2019-10-11 00:00:00+03:00,in,False,880028,False,1,220,223,3
166377,2019-10-11 00:00:00+03:00,out,False,880028,False,32,2835,3100,265
